secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
3238,5.26316,147.316,1.05235,0.402063,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3239,2.63158,147.158,1.05318,0.201032,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3240,0,147,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3241,0,147.429,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3242,0,147.857,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3243,0,148.286,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3244,0,148.714,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3245,0,149.143,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3246,0,149.571,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3247,0,150,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3248,0,152,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3249,0,154,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3250,0,155,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3251,0,156,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3252,0,157,1.05401,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3253,0,157.125,1.05431,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3254,0,157.25,1.05461,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3255,0,157.375,1.05491,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3256,0,157.5,1.05521,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3257,0,157.625,1.05551,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3258,0,157.75,1.05581,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3259,0,157.875,1.05611,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3260,0,158,1.05641,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3261,0,158.125,1.05671,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3262,0,158.25,1.05701,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3263,0,158.375,1.05731,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3264,0,158.5,1.0576,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3265,0,158.625,1.0579,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3266,0,158.75,1.0582,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3267,0,158.875,1.0585,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3268,0,159,1.0588,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3269,0,159.125,1.0591,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3270,0,159.25,1.0594,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3271,0,159.375,1.0597,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3272,0,159.5,1.06,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3273,0,159.625,1.0603,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3274,0,159.75,1.0606,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3275,0,159.875,1.0609,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3276,0,160,1.0612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3277,0,160.333,1.06157,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3278,0,160.667,1.06194,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3279,0,161,1.06231,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3280,0,161.333,1.06268,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3281,0,161.667,1.06306,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3282,0,162,1.06343,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3283,0,162.333,1.0638,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3284,0,162.667,1.06417,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3285,0,163,1.06454,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3286,0,163.188,1.06461,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3287,0,163.375,1.06468,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3288,0,163.562,1.06476,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3289,0,163.75,1.06483,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3290,0,163.938,1.0649,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3291,0,164.125,1.06497,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3292,0,164.312,1.06505,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3293,0,164.5,1.06512,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3294,0,164.688,1.06519,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3295,0,164.875,1.06526,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3296,0,165.062,1.06534,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3297,0,165.25,1.06541,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3298,0,165.438,1.06548,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3299,0,165.625,1.06555,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3300,0,165.812,1.06563,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3301,0,166,1.0657,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3302,3.33333,166.2,1.06641,0.2616,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3303,6.66667,166.4,1.06712,0.5232,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3304,10,166.6,1.06783,0.7848,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3305,13.3333,166.8,1.06854,1.0464,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3306,16.6667,167,1.06925,1.308,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3307,20,167.2,1.06996,1.5696,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3308,23.3333,167.4,1.07067,1.8312,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3309,26.6667,167.6,1.07137,2.0928,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3310,30,167.8,1.07208,2.3544,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3311,33.3333,168,1.07279,2.616,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3312,36.6667,168.2,1.0735,2.8776,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3313,40,168.4,1.07421,3.1392,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3314,43.3333,168.6,1.07492,3.4008,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3315,46.6667,168.8,1.07563,3.6624,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3316,50,169,1.07634,3.924,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3317,47.8261,169.13,1.07653,3.75339,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3318,45.6522,169.261,1.07671,3.58278,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3319,43.4783,169.391,1.0769,3.41217,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3320,41.3043,169.522,1.07709,3.24157,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3321,39.1304,169.652,1.07727,3.07096,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3322,36.9565,169.783,1.07746,2.90035,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3323,34.7826,169.913,1.07765,2.72974,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3324,32.6087,170.043,1.07784,2.55913,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3325,30.4348,170.174,1.07802,2.38852,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3326,28.2609,170.304,1.07821,2.21791,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3327,26.087,170.435,1.0784,2.0473,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3328,23.913,170.565,1.07858,1.8767,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3329,21.7391,170.696,1.07877,1.70609,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3330,19.5652,170.826,1.07896,1.53548,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3331,17.3913,170.957,1.07914,1.36487,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3332,15.2174,171.087,1.07933,1.19426,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3333,13.0435,171.217,1.07952,1.02365,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3334,10.8696,171.348,1.07971,0.853043,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3335,8.69565,171.478,1.07989,0.682435,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3336,6.52174,171.609,1.08008,0.511826,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3337,4.34783,171.739,1.08027,0.341217,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3338,2.17391,171.87,1.08045,0.170609,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3339,0,172,1.08064,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3340,0,172.3,1.08153,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3341,0,172.6,1.08243,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3342,0,172.9,1.08332,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3343,0,173.2,1.08421,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3344,0,173.5,1.0851,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3345,0,173.8,1.086,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3346,0,174.1,1.08689,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3347,0,174.4,1.08778,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3348,0,174.7,1.08868,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3349,0,175,1.08957,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3350,6.25,174.625,1.09036,0.51615,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3351,12.5,174.25,1.09115,1.0323,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3352,18.75,173.875,1.09194,1.54845,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3353,25,173.5,1.09272,2.0646,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3354,31.25,173.125,1.09351,2.58075,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3355,37.5,172.75,1.0943,3.0969,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3356,43.75,172.375,1.09509,3.61305,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3357,50,172,1.09588,4.1292,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3358,48,170.5,1.09692,3.8772,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3359,46,169,1.09796,3.6252,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3360,44.0833,169.125,1.09809,3.47415,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3361,42.1667,169.25,1.09821,3.3231,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3362,40.25,169.375,1.09834,3.17205,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3363,38.3333,169.5,1.09847,3.021,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3364,36.4167,169.625,1.0986,2.86995,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3365,34.5,169.75,1.09872,2.7189,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3366,32.5833,169.875,1.09885,2.56785,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3367,30.6667,170,1.09898,2.4168,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3368,28.75,170.125,1.0991,2.26575,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3369,26.8333,170.25,1.09923,2.1147,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3370,24.9167,170.375,1.09936,1.96365,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3371,23,170.5,1.09948,1.8126,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3372,21.0833,170.625,1.09961,1.66155,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3373,19.1667,170.75,1.09974,1.5105,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3374,17.25,170.875,1.09987,1.35945,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3375,15.3333,171,1.09999,1.2084,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3376,13.4167,171.125,1.10012,1.05735,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3377,11.5,171.25,1.10025,0.9063,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3378,9.58333,171.375,1.10037,0.75525,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3379,7.66667,171.5,1.1005,0.6042,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3380,5.75,171.625,1.10063,0.45315,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3381,3.83333,171.75,1.10076,0.3021,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3382,1.91667,171.875,1.10088,0.15105,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3383,0,172,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3384,0,171.714,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3385,0,171.429,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3386,0,171.143,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3387,0,170.857,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3388,0,170.571,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3389,0,170.286,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3390,0,170,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3391,0,169.714,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3392,0,169.429,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3393,0,169.143,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3394,0,168.857,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3395,0,168.571,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3396,0,168.286,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3397,0,168,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3398,0,165,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3399,0,164.444,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3400,0,163.889,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3401,0,163.333,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3402,0,162.778,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3403,0,162.222,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3404,0,161.667,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3405,0,161.111,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3406,0,160.556,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3407,0,160,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3408,0,155,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3409,0,151,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3410,0,145,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3411,0,140,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3412,0,141,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3413,0,139,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3414,0,137,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3415,0,134.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3416,0,132,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3417,0,130,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3418,0,128,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3419,0,127.4,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3420,0,126.8,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3421,0,126.2,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3422,0,125.6,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3423,0,125,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3424,0,124,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3425,0,123,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3426,0,122,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3427,0,120.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3428,0,119,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3429,0,118.786,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3430,0,118.571,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3431,0,118.357,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3432,0,118.143,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3433,0,117.929,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3434,0,117.714,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3435,0,117.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3436,0,117.286,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3437,0,117.071,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3438,0,116.857,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3439,0,116.643,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3440,0,116.429,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3441,0,116.214,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3442,0,116,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3443,0,114.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3444,0,113,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3445,0,112.8,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3446,0,112.6,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3447,0,112.4,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3448,0,112.2,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3449,0,112,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3450,0,111.8,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3451,0,111.6,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3452,0,111.4,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3453,0,111.2,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3454,0,111,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3455,0,110.8,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3456,0,110.6,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3457,0,110.4,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3458,0,110.2,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3459,0,110,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3460,0,109.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3461,0,109,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3462,0,108.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3463,0,108,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3464,0,107.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3465,0,107,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3466,0,107.273,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3467,0,107.545,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3468,0,107.818,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3469,0,108.091,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3470,0,108.364,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3471,0,108.636,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3472,0,108.909,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3473,0,109.182,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3474,0,109.455,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3475,0,109.727,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3476,0,110,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3477,0,113,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3478,0,113.75,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3479,0,114.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3480,0,115.25,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3481,0,116,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3482,0,114.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3483,0,113,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3484,0,113.75,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
3485,0,114.5,1.10101,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
